hostname, date time,#threads,operations/thread,total time taken(ms),#total operations,operations per second,Latency(microseconds),search weight,insert weight,delete weight,#search operations,#insert operations,#remove operations,size before,size after,#successful search operations,#successful insert operations,#successful remove operations,min key,max key,distribution type
sahil-lab-pc,2018-02-27 04:05:19,30,8000000,67095,240000000,3577.02,8.38696,10,45,45,23993209,108010830,107995961,15,39,11804136,53034677,53034653,5,80,uniform
sahil-lab-pc,2018-02-27 04:07:34,30,16000000,134897,480000000,3558.27,8.4311,10,45,45,47991255,216006841,216001904,15,37,23617978,106089497,106089475,5,80,uniform
sahil-lab-pc,2018-02-27 04:07:43,31,1000000,8631,31000000,3591.7,8.63134,10,45,45,3099178,13949309,13951513,15,34,1524848,6850605,6850586,5,80,uniform
sahil-lab-pc,2018-02-27 04:08:00,31,2000000,17282,62000000,3587.55,8.64144,10,45,45,6201013,27898957,27900030,15,37,3050771,13700773,13700751,5,80,uniform
sahil-lab-pc,2018-02-27 04:08:34,31,4000000,34236,124000000,3621.92,8.55906,10,45,45,12403080,55794436,55802484,15,38,6103672,27404741,27404718,5,80,uniform
sahil-lab-pc,2018-02-27 04:09:44,31,8000000,69183,248000000,3584.7,8.64788,10,45,45,24808310,111599102,111592588,15,41,12203550,54806205,54806179,5,80,uniform
sahil-lab-pc,2018-02-27 04:12:02,31,16000000,138660,496000000,3577.1,8.66629,10,45,45,49597366,223182444,223220190,15,41,24398304,109613930,109613904,5,80,uniform
sahil-lab-pc,2018-02-27 04:12:12,32,1000000,8944,32000000,3577.82,8.94479,10,45,45,3198428,14403255,14398317,15,40,1572633,7071365,7071340,5,80,uniform
sahil-lab-pc,2018-02-27 04:12:29,32,2000000,17855,64000000,3584.43,8.92761,10,45,45,6401056,28800082,28798862,15,36,3150300,14142385,14142364,5,80,uniform
sahil-lab-pc,2018-02-27 04:13:05,32,4000000,35350,128000000,3620.93,8.8377,10,45,45,12799074,57597363,57603563,15,39,6295750,28284763,28284739,5,80,uniform
sahil-lab-pc,2018-02-27 04:14:16,32,8000000,71199,256000000,3595.56,8.89999,10,45,45,25599786,115200530,115199684,15,42,12593501,56575180,56575153,5,80,uniform
sahil-lab-pc,2018-02-27 04:16:39,32,16000000,142686,512000000,3588.3,8.91792,10,45,45,51210531,230393682,230395787,15,35,25196254,113142771,113142751,5,80,uniform
sahil-lab-pc,2018-02-27 04:16:48,33,1000000,9163,33000000,3601.44,9.1631,10,45,45,3300496,14849193,14850311,15,35,1623550,7291664,7291644,5,80,uniform
sahil-lab-pc,2018-02-27 04:17:07,33,2000000,18269,66000000,3612.68,9.13488,10,45,45,6597254,29705123,29697623,15,37,3245899,14584154,14584132,5,80,uniform
sahil-lab-pc,2018-02-27 04:17:43,33,4000000,36685,132000000,3598.2,9.17146,10,45,45,13199981,59398034,59401985,15,34,6491016,29175169,29175150,5,80,uniform
sahil-lab-pc,2018-02-27 04:18:57,33,8000000,73256,264000000,3603.8,9.15711,10,45,45,26399295,118787721,118812984,15,37,12991462,58340631,58340609,5,80,uniform
sahil-lab-pc,2018-02-27 04:21:24,33,16000000,147069,528000000,3590.15,9.19185,10,45,45,52790987,237596283,237612730,15,33,25973018,116698531,116698513,5,80,uniform
sahil-lab-pc,2018-02-27 04:21:33,34,1000000,9311,34000000,3651.59,9.31177,10,45,45,3396342,15301892,15301766,15,38,1670641,7515496,7515473,5,80,uniform
sahil-lab-pc,2018-02-27 04:21:52,34,2000000,18797,68000000,3617.6,9.3988,10,45,45,6802982,30594871,30602147,15,43,3345846,15026522,15026494,5,80,uniform
sahil-lab-pc,2018-02-27 04:22:30,34,4000000,37853,136000000,3592.85,9.46325,10,45,45,13599254,61203783,61196963,15,37,6691472,30059810,30059788,5,80,uniform
sahil-lab-pc,2018-02-27 04:23:45,34,8000000,75482,272000000,3603.51,9.43534,10,45,45,27202799,122404336,122392865,15,43,13384944,60109641,60109613,5,80,uniform
sahil-lab-pc,2018-02-27 04:26:16,34,16000000,150727,544000000,3609.17,9.42045,10,45,45,54405913,244799232,244794855,15,42,26764035,120219403,120219376,5,80,uniform
sahil-lab-pc,2018-02-27 04:26:26,35,1000000,9711,35000000,3604.16,9.711,10,45,45,3500869,15747188,15751943,15,36,1722853,7736268,7736247,5,80,uniform
sahil-lab-pc,2018-02-27 04:26:46,35,2000000,19412,70000000,3606.02,9.70601,10,45,45,6999422,31501830,31498748,15,43,3445707,15467093,15467065,5,80,uniform
sahil-lab-pc,2018-02-27 04:27:24,35,4000000,38867,140000000,3602.03,9.71685,10,45,45,14005175,63000452,62994373,15,39,6889480,30937303,30937279,5,80,uniform
sahil-lab-pc,2018-02-27 04:28:42,35,8000000,77603,280000000,3608.11,9.70038,10,45,45,27995723,126006595,125997682,15,32,13781985,61882445,61882428,5,80,uniform
sahil-lab-pc,2018-02-27 04:31:18,35,16000000,155777,560000000,3594.88,9.73608,10,45,45,56019921,251999208,251980871,15,45,27566120,123747027,123746997,5,80,uniform
sahil-lab-pc,2018-02-27 04:31:28,36,1000000,9983,36000000,3606.13,9.98323,10,45,45,3598541,16196902,16204557,15,42,1771564,7956581,7956554,5,80,uniform
sahil-lab-pc,2018-02-27 04:31:48,36,2000000,19856,72000000,3626.11,9.92842,10,45,45,7202370,32398948,32398682,15,40,3544371,15909594,15909569,5,80,uniform
sahil-lab-pc,2018-02-27 04:32:28,36,4000000,39800,144000000,3618.09,9.95025,10,45,45,14402109,64788488,64809403,15,31,7084869,31818756,31818740,5,80,uniform
sahil-lab-pc,2018-02-27 04:33:48,36,8000000,80057,288000000,3597.44,10.0072,10,45,45,28802316,129603889,129593795,15,40,14169851,63646160,63646135,5,80,uniform
sahil-lab-pc,2018-02-27 04:36:27,36,16000000,158720,576000000,3629.03,9.92005,10,45,45,57619992,259174392,259205616,15,39,28346206,127281400,127281376,5,80,uniform
sahil-lab-pc,2018-02-27 04:36:37,37,1000000,10178,37000000,3635.29,10.1782,10,45,45,3699013,16650635,16650352,15,45,1820058,8176375,8176345,5,80,uniform
sahil-lab-pc,2018-02-27 04:36:58,37,2000000,20510,74000000,3608,10.2555,10,45,45,7399137,33292107,33308756,15,35,3640479,16358293,16358273,5,80,uniform
sahil-lab-pc,2018-02-27 04:37:39,37,4000000,40847,148000000,3623.28,10.212,10,45,45,14799975,66610441,66589584,15,38,7280392,32705230,32705207,5,80,uniform
sahil-lab-pc,2018-02-27 04:39:01,37,8000000,82493,296000000,3588.18,10.3116,10,45,45,29590353,133203290,133206357,15,40,14554492,65420521,65420496,5,80,uniform
sahil-lab-pc,2018-02-27 04:41:45,37,16000000,163804,592000000,3614.08,10.2378,10,45,45,59194316,266384182,266421502,15,30,29119058,130821134,130821119,5,80,uniform
sahil-lab-pc,2018-02-27 04:41:56,38,1000000,10472,38000000,3628.72,10.4724,10,45,45,3800405,17096756,17102839,15,44,1870117,8396217,8396188,5,80,uniform
sahil-lab-pc,2018-02-27 04:42:17,38,2000000,20961,76000000,3625.78,10.4808,10,45,45,7599624,34194374,34206002,15,37,3739875,16796959,16796937,5,80,uniform
sahil-lab-pc,2018-02-27 04:42:58,38,4000000,41679,152000000,3646.92,10.4199,10,45,45,15202931,68390570,68406499,15,33,7472259,33588528,33588510,5,80,uniform
sahil-lab-pc,2018-02-27 04:44:22,38,8000000,83602,304000000,3636.28,10.4503,10,45,45,30401726,136799874,136798400,15,28,14953139,67169510,67169497,5,80,uniform
sahil-lab-pc,2018-02-27 04:47:09,38,16000000,166835,608000000,3644.32,10.4272,10,45,45,60808408,273581824,273609768,15,28,29921599,134348692,134348679,5,80,uniform
sahil-lab-pc,2018-02-27 04:47:20,39,1000000,10806,39000000,3609.11,10.8061,10,45,45,3899575,17549732,17550693,15,36,1917199,8617362,8617341,5,80,uniform
sahil-lab-pc,2018-02-27 04:47:42,39,2000000,21461,78000000,3634.5,10.7308,10,45,45,7798633,35098265,35103102,15,38,3836979,17236749,17236726,5,80,uniform
sahil-lab-pc,2018-02-27 04:48:25,39,4000000,42877,156000000,3638.31,10.7195,10,45,45,15607705,70194195,70198100,15,37,7675304,34466997,34466975,5,80,uniform
sahil-lab-pc,2018-02-27 04:49:51,39,8000000,86442,312000000,3609.36,10.8053,10,45,45,31194724,140399868,140405408,15,33,15348526,68951102,68951084,5,80,uniform
sahil-lab-pc,2018-02-27 04:52:43,39,16000000,172070,624000000,3626.43,10.7544,10,45,45,62396912,280794985,280808103,15,39,30697711,137883776,137883752,5,80,uniform
sahil-lab-pc,2018-02-27 04:52:55,40,1000000,11057,40000000,3617.62,11.0576,10,45,45,3997912,18002062,18000026,15,35,1966828,8839510,8839490,5,80,uniform
sahil-lab-pc,2018-02-27 04:53:17,40,2000000,21971,80000000,3641.16,10.986,10,45,45,8001075,35990435,36008490,15,39,3933921,17676225,17676201,5,80,uniform
sahil-lab-pc,2018-02-27 04:54:01,40,4000000,43775,160000000,3655.05,10.9439,10,45,45,16004738,71991438,72003824,15,37,7868999,35359005,35358983,5,80,uniform
sahil-lab-pc,2018-02-27 04:55:29,40,8000000,88350,320000000,3621.96,11.0438,10,45,45,32009419,144008449,143982132,15,38,15743878,70716542,70716519,5,80,uniform
sahil-lab-pc,2018-02-27 04:58:40,30,1000000,8439,30000000,3554.92,8.43956,10,45,45,2996922,13503167,13499911,15,38,1474357,6629757,6629734,5,80,uniform
sahil-lab-pc,2018-02-27 04:58:57,30,2000000,16849,60000000,3561.04,8.42464,10,45,45,6000263,27001799,26997938,15,38,2954639,13259439,13259416,5,80,uniform
sahil-lab-pc,2018-02-27 04:59:31,30,4000000,33645,120000000,3566.65,8.41142,10,45,45,11995559,54000034,54004407,15,34,5903010,26522231,26522212,5,80,uniform
sahil-lab-pc,2018-02-27 05:00:38,30,8000000,67370,240000000,3562.42,8.42131,10,45,45,24004238,108010553,107985209,15,37,11809520,53046506,53046484,5,80,uniform
sahil-lab-pc,2018-02-27 05:02:52,30,16000000,133641,480000000,3591.71,8.35262,10,45,45,48001299,215989467,216009234,15,41,23604687,106069721,106069695,5,80,uniform
sahil-lab-pc,2018-02-27 05:03:01,31,1000000,8673,31000000,3574.31,8.67385,10,45,45,3098592,13949032,13952376,15,45,1525584,6851706,6851676,5,80,uniform
sahil-lab-pc,2018-02-27 05:03:18,31,2000000,17258,62000000,3592.54,8.62923,10,45,45,6201217,27898293,27900490,15,32,3052140,13703177,13703160,5,80,uniform
sahil-lab-pc,2018-02-27 05:03:53,31,4000000,34661,124000000,3577.51,8.66545,10,45,45,12397211,55799566,55803223,15,38,6096054,27401338,27401315,5,80,uniform
sahil-lab-pc,2018-02-27 05:05:02,31,8000000,69412,248000000,3572.87,8.67657,10,45,45,24803905,111595107,111600988,15,43,12207502,54805419,54805391,5,80,uniform
sahil-lab-pc,2018-02-27 05:07:21,31,16000000,139065,496000000,3566.68,8.69157,10,45,45,49607664,223204802,223187534,15,36,24411209,109610665,109610644,5,80,uniform
sahil-lab-pc,2018-02-27 05:07:31,32,1000000,8936,32000000,3581.02,8.93682,10,45,45,3201806,14400396,14397798,15,30,1573040,7071503,7071488,5,80,uniform
sahil-lab-pc,2018-02-27 05:07:48,32,2000000,17794,64000000,3596.72,8.89717,10,45,45,6398824,28798368,28802808,15,38,3148481,14141065,14141042,5,80,uniform
sahil-lab-pc,2018-02-27 05:08:24,32,4000000,35679,128000000,3587.54,8.91978,10,45,45,12801731,57596518,57601751,15,36,6300122,28290915,28290894,5,80,uniform
sahil-lab-pc,2018-02-27 05:09:35,32,8000000,71275,256000000,3591.72,8.90944,10,45,45,25596626,115206781,115196593,15,42,12591590,56577557,56577530,5,80,uniform
sahil-lab-pc,2018-02-27 05:11:58,32,16000000,142443,512000000,3594.42,8.90271,10,45,45,51190532,230410550,230398918,15,39,25187371,113146361,113146337,5,80,uniform
sahil-lab-pc,2018-02-27 05:12:07,33,1000000,9122,33000000,3617.63,9.12236,10,45,45,3298906,14850190,14850904,15,33,1623491,7292655,7292637,5,80,uniform
sahil-lab-pc,2018-02-27 05:12:26,33,2000000,18360,66000000,3594.77,9.18,10,45,45,6604626,29697413,29697961,15,35,3249414,14579545,14579525,5,80,uniform
sahil-lab-pc,2018-02-27 05:13:02,33,4000000,36787,132000000,3588.22,9.19693,10,45,45,13207567,59399157,59393276,15,33,6499077,29169005,29168987,5,80,uniform
sahil-lab-pc,2018-02-27 05:14:16,33,8000000,73359,264000000,3598.74,9.1699,10,45,45,26398600,118792813,118808587,15,40,12988375,58342477,58342452,5,80,uniform
sahil-lab-pc,2018-02-27 05:16:42,33,16000000,146424,528000000,3605.97,9.15151,10,45,45,52798442,237583383,237618175,15,34,25973392,116683486,116683467,5,80,uniform
sahil-lab-pc,2018-02-27 05:16:52,34,1000000,9419,34000000,3609.73,9.41914,10,45,45,3400418,15299198,15300384,15,34,1671848,7513118,7513099,5,80,uniform
sahil-lab-pc,2018-02-27 05:17:11,34,2000000,18808,68000000,3615.48,9.40411,10,45,45,6802127,30597209,30600664,15,41,3342393,15023544,15023518,5,80,uniform
sahil-lab-pc,2018-02-27 05:17:49,34,4000000,37664,136000000,3610.88,9.41601,10,45,45,13592375,61211334,61196291,15,33,6688152,30054623,30054605,5,80,uniform
sahil-lab-pc,2018-02-27 05:19:04,34,8000000,75067,272000000,3623.43,9.38343,10,45,45,27205126,122391505,122403369,15,41,13382308,60107179,60107153,5,80,uniform
sahil-lab-pc,2018-02-27 05:21:35,34,16000000,151646,544000000,3587.3,9.4779,10,45,45,54399020,244805702,244795278,15,28,26767167,120222264,120222251,5,80,uniform
sahil-lab-pc,2018-02-27 05:21:45,35,1000000,9694,35000000,3610.48,9.69453,10,45,45,3498179,15744661,15757160,15,40,1719916,7735821,7735796,5,80,uniform
sahil-lab-pc,2018-02-27 05:22:05,35,2000000,19433,70000000,3602.12,9.71687,10,45,45,6996965,31500286,31502749,15,37,3439546,15473169,15473147,5,80,uniform
sahil-lab-pc,2018-02-27 05:22:44,35,4000000,38831,140000000,3605.37,9.70796,10,45,45,14000923,63002345,62996732,15,33,6886921,30941000,30940982,5,80,uniform
sahil-lab-pc,2018-02-27 05:24:01,35,8000000,77777,280000000,3600.04,9.7222,10,45,45,27996834,126003810,125999356,15,30,13775842,61879484,61879469,5,80,uniform
sahil-lab-pc,2018-02-27 05:26:37,35,16000000,155597,560000000,3599.04,9.72484,10,45,45,55997733,251998131,252004136,15,34,27552340,123759541,123759522,5,80,uniform
sahil-lab-pc,2018-02-27 05:26:47,36,1000000,9968,36000000,3611.56,9.96879,10,45,45,3598715,16201778,16199507,15,38,1768031,7955888,7955865,5,80,uniform
sahil-lab-pc,2018-02-27 05:27:07,36,2000000,19891,72000000,3619.73,9.94587,10,45,45,7202413,32398669,32398918,15,33,3542634,15907449,15907431,5,80,uniform
sahil-lab-pc,2018-02-27 05:27:47,36,4000000,39917,144000000,3607.49,9.97926,10,45,45,14401361,64797510,64801129,15,37,7084647,31820664,31820642,5,80,uniform
sahil-lab-pc,2018-02-27 05:29:07,36,8000000,79801,288000000,3608.98,9.97522,10,45,45,28798146,129601971,129599883,15,40,14168027,63643963,63643938,5,80,uniform
sahil-lab-pc,2018-02-27 05:31:47,36,16000000,159701,576000000,3606.74,9.98136,10,45,45,57599328,259207416,259193256,15,38,28340022,127292249,127292226,5,80,uniform
sahil-lab-pc,2018-02-27 05:31:57,37,1000000,10238,37000000,3613.99,10.2384,10,45,45,3699736,16655823,16644441,15,39,1821100,8178602,8178578,5,80,uniform
sahil-lab-pc,2018-02-27 05:32:18,37,2000000,20474,74000000,3614.34,10.2374,10,45,45,7402121,33298825,33299054,15,44,3640006,16350944,16350915,5,80,uniform
sahil-lab-pc,2018-02-27 05:32:59,37,4000000,40978,148000000,3611.69,10.2445,10,45,45,14799087,66600837,66600076,15,35,7281337,32710318,32710298,5,80,uniform
sahil-lab-pc,2018-02-27 05:34:21,37,8000000,82022,296000000,3608.79,10.2528,10,45,45,29605972,133202548,133191480,15,36,14568464,65403826,65403805,5,80,uniform
sahil-lab-pc,2018-02-27 05:37:05,37,16000000,163958,592000000,3610.68,10.2474,10,45,45,59196968,266409690,266393342,15,39,29124672,130826674,130826650,5,80,uniform
sahil-lab-pc,2018-02-27 05:37:16,38,1000000,10413,38000000,3649.28,10.414,10,45,45,3798894,17105362,17095744,15,43,1869950,8397373,8397345,5,80,uniform
sahil-lab-pc,2018-02-27 05:37:37,38,2000000,21029,76000000,3614.06,10.5148,10,45,45,7595833,34200653,34203514,15,47,3732995,16797155,16797123,5,80,uniform
sahil-lab-pc,2018-02-27 05:38:18,38,4000000,41884,152000000,3629.07,10.471,10,45,45,15195555,68391142,68413303,15,32,7478035,33590935,33590918,5,80,uniform
sahil-lab-pc,2018-02-27 05:39:43,38,8000000,84487,304000000,3598.19,10.561,10,45,45,30391107,136798853,136810040,15,38,14950745,67185963,67185940,5,80,uniform
sahil-lab-pc,2018-02-27 05:42:31,38,16000000,167823,608000000,3622.86,10.489,10,45,45,60799983,273619148,273580869,15,35,29913833,134365811,134365791,5,80,uniform
sahil-lab-pc,2018-02-27 05:42:44,39,1000000,10735,39000000,3632.98,10.7352,10,45,45,3896312,17554706,17548982,15,36,1918284,8621416,8621395,5,80,uniform
sahil-lab-pc,2018-02-27 05:43:06,39,2000000,21522,78000000,3624.2,10.7614,10,45,45,7802758,35099059,35098183,15,45,3837866,17236117,17236087,5,80,uniform
sahil-lab-pc,2018-02-27 05:43:49,39,4000000,43042,156000000,3624.37,10.7606,10,45,45,15610643,70199975,70189382,15,35,7681751,34471427,34471407,5,80,uniform
sahil-lab-pc,2018-02-27 05:45:15,39,8000000,86047,312000000,3625.93,10.7559,10,45,45,31200441,140404819,140394740,15,44,15350503,68943275,68943246,5,80,uniform
sahil-lab-pc,2018-02-27 05:48:07,39,16000000,172140,624000000,3624.96,10.7588,10,45,45,62395612,280824143,280780245,15,40,30698403,137902637,137902612,5,80,uniform
sahil-lab-pc,2018-02-27 05:48:24,40,1000000,11043,40000000,3622.2,11.0432,10,45,45,4000376,17995856,18003768,15,42,1967369,8840614,8840587,5,80,uniform
sahil-lab-pc,2018-02-27 05:48:46,40,2000000,21993,80000000,3637.52,10.9969,10,45,45,7998890,36003719,35997391,15,38,3936164,17677839,17677816,5,80,uniform
sahil-lab-pc,2018-02-27 05:49:29,40,4000000,43752,160000000,3656.98,10.9382,10,45,45,16004257,72002421,71993322,15,35,7873190,35356756,35356736,5,80,uniform
sahil-lab-pc,2018-02-27 05:50:57,40,8000000,87981,320000000,3637.15,10.9977,10,45,45,32002202,143993575,144004223,15,33,15740526,70712679,70712661,5,80,uniform
sahil-lab-pc,2018-02-27 05:54:05,30,1000000,8400,30000000,3571.43,8.40014,10,45,45,2999379,13496552,13504069,15,41,1474649,6630279,6630253,5,80,uniform
sahil-lab-pc,2018-02-27 05:54:21,30,2000000,16739,60000000,3584.44,8.3699,10,45,45,6001402,26992447,27006151,15,29,2950105,13258957,13258943,5,80,uniform
sahil-lab-pc,2018-02-27 05:54:55,30,4000000,33537,120000000,3578.14,8.38438,10,45,45,12000200,54006845,53992955,15,38,5906058,26518167,26518144,5,80,uniform
sahil-lab-pc,2018-02-27 05:56:02,30,8000000,67220,240000000,3570.37,8.4025,10,45,45,23995348,107985353,108019299,15,38,11802013,53039389,53039366,5,80,uniform
sahil-lab-pc,2018-02-27 05:58:16,30,16000000,133461,480000000,3596.56,8.34137,10,45,45,47999747,216010636,215989617,15,34,23610849,106071936,106071917,5,80,uniform
sahil-lab-pc,2018-02-27 05:58:25,31,1000000,8709,31000000,3559.54,8.70965,10,45,45,3099162,13948680,13952158,15,30,1525111,6848064,6848049,5,80,uniform
sahil-lab-pc,2018-02-27 05:58:42,31,2000000,17242,62000000,3595.87,8.6214,10,45,45,6201613,27898132,27900255,15,31,3052077,13697458,13697442,5,80,uniform
sahil-lab-pc,2018-02-27 05:59:17,31,4000000,34646,124000000,3579.06,8.66163,10,45,45,12404220,55809684,55786096,15,38,6105353,27402072,27402049,5,80,uniform
sahil-lab-pc,2018-02-27 06:00:26,31,8000000,69126,248000000,3587.65,8.64077,10,45,45,24788617,111611305,111600078,15,35,12196108,54807805,54807785,5,80,uniform
sahil-lab-pc,2018-02-27 06:02:44,31,16000000,138400,496000000,3583.82,8.65005,10,45,45,49603821,223197445,223198734,15,42,24408598,109607754,109607727,5,80,uniform
sahil-lab-pc,2018-02-27 06:02:53,32,1000000,8841,32000000,3619.5,8.84102,10,45,45,3201566,14401113,14397321,15,38,1575998,7072255,7072232,5,80,uniform
sahil-lab-pc,2018-02-27 06:03:11,32,2000000,17830,64000000,3589.46,8.91503,10,45,45,6402929,28804864,28792207,15,33,3151437,14138708,14138690,5,80,uniform
sahil-lab-pc,2018-02-27 06:03:47,32,4000000,35696,128000000,3585.84,8.92406,10,45,45,12800193,57602062,57597745,15,36,6295920,28286344,28286323,5,80,uniform
sahil-lab-pc,2018-02-27 06:04:58,32,8000000,71289,256000000,3591.02,8.91114,10,45,45,25604762,115193922,115201316,15,36,12596196,56566024,56566003,5,80,uniform
sahil-lab-pc,2018-02-27 06:07:21,32,16000000,142709,512000000,3587.72,8.91933,10,45,45,51206776,230398096,230395128,15,37,25194190,113148067,113148045,5,80,uniform
sahil-lab-pc,2018-02-27 06:07:30,33,1000000,9181,33000000,3594.38,9.18199,10,45,45,3302043,14851262,14846695,15,36,1625230,7293779,7293758,5,80,uniform
sahil-lab-pc,2018-02-27 06:07:49,33,2000000,18361,66000000,3594.58,9.18066,10,45,45,6597012,29697893,29705095,15,28,3244101,14586131,14586118,5,80,uniform
sahil-lab-pc,2018-02-27 06:08:25,33,4000000,36704,132000000,3596.34,9.17605,10,45,45,13199574,59409184,59391242,15,40,6493934,29170265,29170240,5,80,uniform
sahil-lab-pc,2018-02-27 06:09:39,33,8000000,73073,264000000,3612.83,9.1342,10,45,45,26406790,118788493,118804717,15,40,12990992,58347736,58347711,5,80,uniform
sahil-lab-pc,2018-02-27 06:12:05,33,16000000,146582,528000000,3602.08,9.16142,10,45,45,52812318,237604432,237583250,15,34,25985890,116673385,116673366,5,80,uniform
sahil-lab-pc,2018-02-27 06:12:15,34,1000000,9404,34000000,3615.48,9.40443,10,45,45,3398456,15306807,15294737,15,37,1672290,7512723,7512701,5,80,uniform
sahil-lab-pc,2018-02-27 06:12:34,34,2000000,18833,68000000,3610.68,9.4169,10,45,45,6801748,30600371,30597881,15,33,3344612,15026819,15026801,5,80,uniform
sahil-lab-pc,2018-02-27 06:13:12,34,4000000,37799,136000000,3597.98,9.44985,10,45,45,13595086,61213439,61191475,15,38,6690183,30055504,30055481,5,80,uniform
sahil-lab-pc,2018-02-27 06:14:27,34,8000000,75676,272000000,3594.27,9.4596,10,45,45,27202627,122395860,122401513,15,42,13385424,60107316,60107289,5,80,uniform
sahil-lab-pc,2018-02-27 06:16:58,34,16000000,151103,544000000,3600.19,9.44397,10,45,45,54405989,244807407,244786604,15,37,26766559,120222890,120222868,5,80,uniform
